Timestamp,/RealOutputs/ToF/Distance,/RealOutputs/ToF/Distance/0,/RealOutputs/ToF/Distance/1,/RealOutputs/ToF/Distance/length,/RealOutputs/ToF/FPGA,/RealOutputs/ToF/NoData,/RealOutputs/ToF/NT_Delta,/RealOutputs/ToF/NT_Time,/RealOutputs/ToF/Timestamps,/RealOutputs/ToF/Timestamps/0,/RealOutputs/ToF/Timestamps/1,/RealOutputs/ToF/Timestamps/2,/RealOutputs/ToF/Timestamps/length,/RealOutputs/Drive/LeftPositionMeters,/RealOutputs/Drive/LeftVelocityMetersPerSec,/RealOutputs/Drive/RightPositionMeters,/RealOutputs/Drive/RightVelocityMetersPerSec,/RealOutputs/DigitalIO/Falling,/RealOutputs/DigitalIO/PeriodicValue
72.145806,[887; 0],887,0,2,72.14614,null,0.026027,72.120113,[3155.41943359375; 3155.41943359375; 3155.444091796875],3155.419434,3155.419434,3155.444092,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
72.245809,[890; 0],890,0,2,72.246069,null,0.030073,72.215996,[3155.516845703125; 3155.516845703125; 3155.5400390625],3155.516846,3155.516846,3155.540039,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
72.345794,[891; 0],891,0,2,72.346072,null,0.032596,72.313476,[3155.61279296875; 3155.61279296875; 3155.637451171875],3155.612793,3155.612793,3155.637451,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
72.445853,[894; 0],894,0,2,72.446316,null,0.035374,72.410942,[3155.710205078125; 3155.710205078125; 3155.73486328125],3155.710205,3155.710205,3155.734863,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
72.545856,[872; 0],872,0,2,72.546115,null,0.039299,72.506816,[3155.8076171875; 3155.8076171875; 3155.830810546875],3155.807617,3155.807617,3155.830811,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
72.645859,[892; 0],892,0,2,72.646118,null,0.041819,72.604299,[3155.9052734375; 3155.9052734375; 3155.92822265625],3155.905273,3155.905273,3155.928223,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
72.745843,[868; 0],868,0,2,72.74614,null,0.044372,72.701768,[3156.0009765625; 3156.0009765625; 3156.02587890625],3156.000977,3156.000977,3156.025879,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
72.845846,[888; 0],888,0,2,72.846162,null,0.04692,72.799242,[3156.0986328125; 3156.0986328125; 3156.123291015625],3156.098633,3156.098633,3156.123291,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
72.945849,[891; 0],891,0,2,72.946313,null,0.02643,72.919883,[3156.21923828125; 3156.21923828125; 3156.243896484375],3156.219238,3156.219238,3156.243896,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
73.046001,[875; 0],875,0,2,73.046279,null,0.028929,73.01735,[3156.316650390625; 3156.316650390625; 3156.34130859375],3156.31665,3156.31665,3156.341309,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
